undergraduate_gpa,self_reported_gpa,first_review_exp,first_review_sop,first_review_gpa,first_review_lor,second_review_exp,second_review_sop,second_review_gpa,distance_to_campus,program_length,response,academic_condition,age,90041_mi,91601_mi,92122_mi,94607_mi,last_60_90_gpa,graduate_gpa,second_review_lor,sip_score,time_to_finish_application,decision_wait_time,response_time,billing_country_United States,billing_country_blank,ethnicity_Arab/Middle Eastern,ethnicity_Asian/Pacific Islander,ethnicity_Caucasian,ethnicity_Latino/a,ethnicity_Multi-Ethnic,ethnicity_Native American,ethnicity_Unknown,ethnicity_blank,gender_Female,gender_Other,gender_blank,first_generation_Yes,first_generation_blank,campus___cleaned_Orange County Academic Center,campus___cleaned_San Diego Academic Center,campus___cleaned_University Park Campus,campus___cleaned_Virtual Academic Center,campus___cleaned_blank,residency_International,residency_Non Resident,residency_Other,residency_Permanent US Resident,residency_Temporary US Resident,residency_US Citizen,residency_blank,deposit_received_True,temperature_Cold,temperature_Hot,temperature_No Contact,temperature_Warm
3.41,3.37,3,5.0,4.0,5.0,3,4.0,4,60.20949267,4.0,0,0,24,52.71359672,61.53171921,104.5591757,366.15115069999996,2.88,3.67,3.0,0,23.0,24.0,19.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.41,3.4,5,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,27.57124488,4.0,1,0,26,24.32937213,34.133543200000005,86.26442304,364.3378705,2.88,3.67,5.0,0,8.0,69.0,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.41,3.34,4,3.5714285714285716,4.0,6.666666666666666,3,2.8571428571428568,4,16.26565426,4.0,1,0,23,15.06255331,5.761198361,118.57305759999998,328.6604915,2.88,3.67,5.0,0,51.0,18.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.41,3.21,5,5.0,4.0,5.0,5,5.0,4,3.179077153,4.0,0,0,28,10.1414694,8.466996013,105.2593416,341.89113019999996,2.88,3.67,3.0,0,9.0,64.0,18.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.41,3.29,4,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,47.6955665,4.0,1,0,26,42.47607117,52.34440611,86.29589176,373.6755117,2.88,3.67,5.0,0,1.0,51.0,67.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.41,3.52,4,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,28.02588583,4.0,1,0,24,22.40535991,32.29530298,93.2470814,358.7525928,2.88,3.67,5.0,0,0.0,49.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.41,3.41,5,3.5714285714285716,4.0,6.666666666666666,3,2.8571428571428568,4,39.84421818,4.0,1,0,30,42.36573044,49.98664722,63.19025002,384.3683954,2.88,3.67,5.0,0,0.0,65.0,27.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.41,3.41,4,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,14.723672899999999,4.0,1,0,28,19.889395899999997,11.5427687,114.32859109999998,333.12176289999996,2.88,3.67,5.0,0,1.0,70.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.41,3.47,5,2.8571428571428568,4.0,6.666666666666666,3,2.8571428571428568,4,12.78237907,4.0,0,0,28,14.88538018,5.328468143,114.9541125,332.19714689999995,2.88,3.67,5.0,0,0.0,48.0,104.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.41,3.58,3,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,8.732239274,4.0,0,0,25,11.41948449,18.19064208,94.81711616,352.5569137,2.88,3.67,5.0,0,0.0,62.0,26.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.42,3.57,2,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,2.991559362,4.0,0,0,36,6.279609262999999,8.970222921,103.89247209999999,343.3772704,2.88,3.67,5.0,0,185.0,1.0,11.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.42,3.35,5,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,8.046691877999999,4.0,1,0,31,14.865471300000001,9.615833004,108.0549389,339.193544,2.88,3.67,5.0,0,58.0,48.0,10.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.4,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,346.4400481,4.0,0,0,26,343.8376908,336.03913680000005,448.83063980000003,4.685052089,2.88,3.67,5.0,0,34.0,36.0,26.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.43,3.68,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,19.20588041,4.0,1,0,26,19.01880626,9.34912235,121.5819586,325.5752298,2.88,3.67,5.0,0,7.0,24.0,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.43,4,2.8571428571428568,4.0,8.333333333333334,3,2.8571428571428568,4,213.3590267,4.0,1,0,24,209.3481947,202.6794853,314.8455135,140.54600280000002,2.88,3.67,5.0,0,0.0,67.0,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.45,5,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,91.22645548,4.0,0,0,25,93.97229209,84.03924338,185.9548587,270.8204518,2.88,3.67,5.0,0,0.0,62.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.43,3.47,4,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,33.4087501,4.0,0,0,26,32.28585707,41.612548600000004,76.42654518,373.69606769999996,2.88,3.67,5.0,0,27.0,28.0,26.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.45,3.55,5,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,33.2845039,6.0,0,0,25,33.63315534,42.38347376,73.07186166,375.80361860000005,2.88,3.67,5.0,0,3.0,59.0,28.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.45,3.63,5,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,29.35551432,4.0,1,0,53,33.78914161,39.95354441,73.11750716,374.0346121,2.88,3.67,5.0,0,36.0,19.0,11.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.46,4,3.5714285714285716,4.0,6.666666666666666,3,2.8571428571428568,4,11.29020398,4.0,1,0,27,18.87379452,21.83773064,92.42129994,354.8093009,2.88,3.67,5.0,0,12.0,73.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.46,3.5,4,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,2.692036897,4.0,1,0,26,6.506905767,9.867482115,102.9963949,344.2745235,2.88,3.67,5.0,0,21.0,13.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.46,3.47,2,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,260.7401558,4.0,1,0,25,259.17430609999997,250.6963466,362.59788169999996,89.07549655,2.88,3.67,5.0,0,52.0,11.0,7.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.41,5,5.0,4.0,3.0,3,4.0,4,2450.082984,4.0,0,0,29,2442.276268,2450.310614,2427.127747,2559.553802,2.88,3.67,3.0,0,0.0,72.0,76.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.46,3.53,5,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,8.835189756,4.0,1,0,29,6.506905767,15.19556117,99.04904702,348.71364669999997,2.88,3.67,5.0,0,10.0,42.0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.48,3.53,5,3.5714285714285716,4.0,6.666666666666666,3,2.8571428571428568,4,5.154072449,4.0,1,0,35,7.600265912999999,13.71827426,99.29382028,348.0694125,2.88,3.67,5.0,0,27.0,42.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.48,3.6,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,2297.130918,4.0,1,0,37,2289.637587,2298.018908,2268.194812,2427.575334,2.88,3.67,5.0,0,0.0,49.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.21,4,4.0,5.0,5.0,3,4.0,4,8.136592244,4.0,0,0,38,15.93685519,11.5758904,106.5079085,340.81721769999996,2.88,3.67,3.0,0,0.0,75.0,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.48,3.47,4,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,9.256424776,4.0,1,0,26,5.382392971,14.55227268,100.20521070000001,347.66642189999993,2.88,3.67,5.0,0,0.0,35.0,12.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.28,5,2.8571428571428568,4.0,6.666666666666666,3,2.8571428571428568,4,23.83463842,4.0,1,0,36,18.63031665,28.56777211,93.58683476,357.0435525,2.88,3.67,5.0,0,54.0,25.0,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.21,5,5.0,4.0,5.0,3,4.0,4,2116.263991,3.0,0,0,28,2110.8919769999998,2120.551918,2057.046953,2341.183818,2.88,3.67,3.0,0,16.0,71.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.49,3.48,4,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,8.699559258999999,4.0,1,0,30,15.07586555,9.207796793,108.95188710000001,338.2963651,2.88,3.67,5.0,0,42.0,21.0,48.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.49,3.55,5,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,3.6394741010000002,4.0,1,0,26,7.53616999,7.102708488999999,105.82491540000001,341.3817802,2.88,3.67,5.0,0,29.0,32.0,8.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.49,3.49,3,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,2284.054211,4.0,1,0,23,2276.521053,2284.861893,2255.877485,2412.287741,2.88,3.67,5.0,0,0.0,36.0,7.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.49,3.49,4,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,8.451587003,4.0,1,0,24,1.495572853,10.85837815,104.08523709999999,343.70494289999993,2.88,3.67,5.0,0,0.0,43.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.21,4,5.0,4.0,4.0,3,4.0,4,970.4851228,4.0,0,0,27,964.0261308,960.1187817,1062.594125,686.794345,2.88,3.67,3.0,0,0.0,47.0,55.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.5,3.45,5,3.5714285714285716,4.0,5.0,3,2.8571428571428568,4,87.99372779,4.0,0,0,28,89.18224993,97.71644028,26.21252247,431.2370375,2.88,3.67,5.0,0,39.0,134.0,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.51,3.55,3,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,10.12236306,4.0,1,0,26,18.13636326,13.46131744,106.657648,340.84229869999996,2.88,3.67,5.0,0,113.0,28.0,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.51,3.51,3,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,1544.877886,4.0,1,0,23,1536.782991,1544.4425880000001,1529.643972,1647.439062,2.88,3.67,5.0,0,19.0,65.0,42.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.53,3.51,3,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,353.98046539999996,4.0,1,0,24,349.893597,343.2995082,455.31446860000005,65.29558653,2.88,3.67,5.0,0,0.0,47.0,14.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.54,3.54,4,3.5714285714285716,5.0,5.0,3,2.8571428571428568,4,27.57124488,6.0,1,0,27,24.32937213,34.133543200000005,86.26442304,364.3378705,2.88,3.67,5.0,0,17.0,45.0,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.55,3.0,4,2.8571428571428568,4.0,8.333333333333334,3,2.8571428571428568,4,46.91332241,4.0,1,0,26,50.20612751,40.29561987,143.8309628,306.1621057,2.88,3.67,5.0,0,6.0,28.0,12.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.55,3.55,3,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,39.62499013,4.0,0,0,27,42.61775693,49.92401728,63.00325597,384.3289566,2.88,3.67,5.0,0,16.0,44.0,94.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.55,3.56,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,3.6394741010000002,4.0,1,0,24,7.53616999,7.102708488999999,105.82491540000001,341.3817802,2.88,3.67,5.0,0,0.0,81.0,23.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.56,3.5,5,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,2576.080371,4.0,0,0,26,2568.0646269999997,2575.82744,2557.514633,2669.8871510000004,2.88,3.67,5.0,0,19.0,49.0,89.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.56,3.53,5,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,19.35626989,4.0,0,0,28,26.25546406,29.95686959,84.86212255,362.55063989999996,2.88,3.67,5.0,0,3.0,99.0,20.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.56,3.56,5,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,6.9329969920000005,4.0,0,0,26,4.627594105,5.841875244,107.5765855,339.8356938,2.88,3.67,5.0,0,0.0,46.0,11.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.44,3.69,3,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,11.7458655,4.0,0,0,25,6.607778552,5.020852864,111.86478909999998,335.7852482,2.88,3.67,5.0,0,2.0,40.0,35.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.57,3.5,3,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,2297.611586,4.0,0,0,34,2290.116463,2298.495975,2268.708267,2427.946359,2.88,4.0,5.0,0,35.0,35.0,35.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.57,3.57,3,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,18.95286882,4.0,1,0,23,20.03029044,10.10246782,121.0657433,326.0959566,2.88,3.67,5.0,0,12.0,36.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.57,3.57,4,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,91.22645548,4.0,1,0,27,93.97229209,84.03924338,185.9548587,270.8204518,2.88,3.67,5.0,0,4.0,41.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.58,3.59,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,45.40040761,4.0,1,0,27,39.46691428,49.19373722,90.90239461,368.7230889,2.88,3.67,5.0,0,7.0,151.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.58,3.49,4,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,3.436048361,4.0,0,0,29,11.46553487,9.740526642999999,104.553023,342.60168239999996,2.88,3.67,5.0,0,365.0,14.0,28.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.58,3.58,5,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,27.36868315,4.0,1,0,29,29.88386839,37.41170555,75.69765644,371.78486089999996,2.88,3.67,5.0,0,4.0,39.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.58,3.58,4,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,31.04973717,4.0,0,0,28,28.227534499999997,20.39654701,133.1849566,314.2141127,2.88,3.67,5.0,0,1.0,34.0,39.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.59,3.66,5,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,2294.511584,4.0,1,0,28,2287.0529070000002,2295.468802,2264.9377649999997,2426.995979,2.88,4.0,5.0,0,14.0,37.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.59,3.59,2,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,19.20588041,4.0,1,0,28,19.01880626,9.34912235,121.5819586,325.5752298,2.88,3.67,5.0,0,14.0,11.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.6,3.6,3,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,2201.819676,4.0,0,0,24,2194.498932,2203.0465480000003,2169.866417,2343.029127,2.88,3.67,5.0,0,14.0,30.0,32.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.6,3.6,4,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,1666.337353,4.0,0,0,27,1658.124065,1665.6010820000001,1653.6847089999999,1757.389746,2.88,3.67,5.0,0,7.0,44.0,106.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.6,3.6,4,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,11.33308096,4.0,0,0,31,20.43375762,20.03706468,97.59768326,350.0091764,2.88,3.67,5.0,0,5.0,13.0,17.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.6,3.6,5,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,349.7674838,4.0,0,0,27,347.52025269999996,339.4775561,452.06435589999995,10.73616577,2.88,3.67,5.0,0,0.0,43.0,32.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.44,3.44,5,4.0,4.0,4.0,3,4.0,4,115.3776932,4.0,0,0,24,118.4220426,125.81357620000001,13.01901549,460.1447461,2.88,3.67,5.0,0,12.0,71.0,25.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.6,3.6,3,2.8571428571428568,4.0,6.666666666666666,3,2.8571428571428568,4,2.991559362,6.0,1,0,28,7.9375430279999994,7.7149365539999994,105.27765819999999,341.9139488,2.88,3.67,5.0,0,0.0,24.0,6.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.61,3.63,3,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,25.20862363,4.0,0,0,27,21.67985934,31.50943572,88.47838722,361.77445930000005,2.88,3.67,5.0,0,-38.0,94.0,31.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.62,3.48,4,3.5714285714285716,4.0,6.666666666666666,3,2.8571428571428568,4,368.3561184,4.0,1,0,26,364.2010378,357.67021760000006,469.57619180000006,72.64116703,2.88,3.67,5.0,0,73.0,20.0,14.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.44,3.21,2,5.0,4.0,3.0,5,4.0,4,833.0888636,4.0,0,0,27,824.7131615000001,831.9359212999999,828.0077974999999,941.8070242,2.88,3.67,4.0,0,0.0,96.0,95.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.63,3.63,5,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,52.16363492,4.0,0,0,27,47.92341129,57.86249008,79.44740361,381.3135262,2.88,3.67,5.0,0,16.0,45.0,138.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.44,3.44,5,5.0,4.0,5.0,3,4.0,4,390.3283509,4.0,0,0,25,387.5168566,379.8721637,492.7157394999999,47.32407357,2.88,3.67,3.0,0,0.0,55.0,27.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.63,3.66,2,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,48.69702516,4.0,1,0,25,49.75588454,58.26396123,57.37439458,391.9780191,2.88,3.67,5.0,0,0.0,41.0,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.63,3.67,5,3.5714285714285716,5.0,6.666666666666666,3,2.8571428571428568,4,966.227454,4.0,0,0,26,959.8085202,955.8450656,1058.599322,681.2631964,2.88,3.67,5.0,0,43.0,46.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.63,3.63,3,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,27.36868315,4.0,1,0,24,29.88386839,37.41170555,75.69765644,371.78486089999996,2.88,3.67,5.0,0,0.0,15.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.64,3.61,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,12.42399808,4.0,1,0,34,3.698996128,13.16866905,104.8844846,343.5011271,2.88,3.67,5.0,0,6.0,41.0,13.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.64,3.59,5,3.5714285714285716,4.0,8.333333333333334,3,2.8571428571428568,4,5.554419005,4.0,1,0,30,11.68911143,7.621767566,107.2450594,339.9098024,2.88,3.67,5.0,0,252.0,71.0,12.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.65,3.7,3,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,25.20862363,4.0,0,0,32,21.67985934,31.50943572,88.47838722,361.77445930000005,2.88,3.67,5.0,0,15.0,20.0,39.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.65,3.75,3,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,6.336831072000001,4.0,1,0,24,13.36920941,9.144675422,106.9278315,340.26636,2.88,3.67,5.0,0,13.0,84.0,31.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.65,3.62,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,341.002131,4.0,1,0,23,338.4305517,330.6098123,443.38987360000004,4.961511361,2.88,3.67,5.0,0,11.0,34.0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.66,3.7,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,1575.4009019999999,4.0,0,0,25,1568.020988,1576.518911,1545.497472,1722.1132719999998,2.88,3.67,5.0,0,6.0,113.0,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.66,3.71,3,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,47.08937489,4.0,0,0,26,51.47526318,41.76389878,141.1660395,310.2959303,2.88,3.67,5.0,0,14.0,49.0,95.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
